Citations,PI,Title,Link,Year
15,Cintia de Paiva,"IFN–Promotes goblet cell loss in response to desiccating ocular stressCS De Paiva, AL Villarreal, RM Corrales, HT Rahman, VY Chang, ...Investigative Ophthalmology & Visual Science 47 (13), 5579-5579, 2006",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=100&pagesize=100&citation_for_view=X2vF2DkAAAAJ:EkHepimYqZsC,2006
15,Cintia de Paiva,"A, B, C’s of Trk receptors and their ligands in ocular repairA Gupta, JG Galletti, Z Yu, K Burgess, CS de PaivaInternational Journal of Molecular Sciences 23 (22), 14069, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=100&pagesize=100&citation_for_view=X2vF2DkAAAAJ:rHJHxKgnXwkC,2022
14,Russell Van Gelder,"Molecular diagnostics for ocular infectious diseases: LXXVIII Edward Jackson memorial lectureRN Van GelderAmerican journal of ophthalmology 235, 300-312, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:PYBJJbyH-FwC,2022
14,Russell Van Gelder,"G-protein coupled receptor kinase 2 minimally regulates melanopsin activity in intrinsically photosensitive retinal ganglion cellsTJ Sexton, RN Van GelderPLoS One 10 (6), e0128690, 2015",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:p__nRnzSRKYC,2015
14,Russell Van Gelder,"Cryptochromes and Inner Retinal Non‐Visual Irradiance DetectionRN Van Gelder, A SancarMolecular Clocks and Light Signalling: Novartis Foundation Symposium 253, 31-51, 2003",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:TQgYirikUcIC,2003
14,Laura Ensign,"Nanofiber‐based glaucoma drainage implant improves surgical outcomes by modulating fibroblast behaviorA Josyula, A Mozzer, J Szeto, Y Ha, N Richmond, SW Chung, ...Bioengineering & Translational Medicine 8 (3), e10487, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=tM2Fw10AAAAJ&cstart=20&pagesize=80&citation_for_view=tM2Fw10AAAAJ:1qzjygNMrQYC,2023
14,Cintia de Paiva,"Ectoine, from a natural bacteria protectant to a new treatment of dry eye diseaseX Chen, N Lin, JM Li, H Liu, A Abu-Romman, E Yaman, F Bian, ...Pharmaceutics 16 (2), 236, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=100&pagesize=100&citation_for_view=X2vF2DkAAAAJ:w0F2JDEymm0C,2024
13,Seesandra V. Rajagopala,"Association between oral microbiome and esophageal diseases: a state-of-the-art reviewR Bernard, I Fazili, SV Rajagopala, SR Das, G HiremathDigestive Diseases 40 (3), 345-354, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OaIOeSYAAAAJ&cstart=20&pagesize=80&citation_for_view=OaIOeSYAAAAJ:4JMBOYKVnBMC,2022
13,Russell Van Gelder,"Metaplastic squamous epithelial downgrowth after clear corneal cataract surgeryDU Stone, DH Char, JB Crawford, TP Margolis, RN Van Gelder, ...American journal of ophthalmology 142 (4), 695-697, 2006",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:maZDTaKrznsC,2006
13,Cintia de Paiva,"Effects of cathepsin S inhibition in the age-related dry eye phenotypeJG Galletti, KK Scholand, CM Trujillo-Vargas, W Haap, T Santos-Ferreira, ...Investigative Ophthalmology & Visual Science 64 (11), 7-7, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=100&pagesize=100&citation_for_view=X2vF2DkAAAAJ:kWvqk_afx_IC,2023
12,Russell Van Gelder,"The pros and cons of artificial intelligence authorship in ophthalmologyRN Van GelderOphthalmology 130 (7), 670-671, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:rHJHxKgnXwkC,2023
12,Russell Van Gelder,"Methodologic considerations for studying the ocular surface microbiomeA Chowdhary, RN Van Gelder, M SundararajanOphthalmology Science 3 (4), 100408, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:KaMxkj08jr0C,2023
12,Russell Van Gelder,"Immunosuppression in uveitis therapyRN Van Gelder, HJ KaplanSpringer seminars in immunopathology 21 (2), 179-190, 1999",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:mB3voiENLucC,1999
12,Russell Van Gelder,"Bioluminescence for in vivo detection of cell-type-specific inflammation in a mouse model of uveitisS John, K Rolnick, L Wilson, S Wong, RN Van Gelder, KL PeppleScientific Reports 10 (1), 11377, 2020",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:48xauSegjOkC,2020
12,Cintia de Paiva,"Age-related differences in the mouse corneal epithelial transcriptome and their impact on corneal wound healingA Abu-Romman, KK Scholand, G Govindarajan, Z Yu, S Pal-Ghosh, ...Investigative ophthalmology & visual science 65 (5), 21-21, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=100&pagesize=100&citation_for_view=X2vF2DkAAAAJ:WAzi4Gm8nLoC,2024
12,Anthony St.Leger,"The Rcs stress response system regulator GumB modulates Serratia marcescens-induced inflammation and bacterial proliferation in a rabbit keratitis model and cytotoxicity in vitroEG Romanowski, NA Stella, JE Romanowski, KA Yates, DK Dhaliwal, ...Infection and Immunity 89 (8), 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8yV7xm0AAAAJ&cstart=20&pagesize=80&citation_for_view=8yV7xm0AAAAJ:TFP_iSt0sucC,2021
11,Sezen Karakus,"Sarcoidosis presenting with cicatrizing conjunctivitisJJ O’Donnell Jr, S Karakus, P Doroslovacki, EK AkpekOptometry and Vision Science 92 (8), e173-e175, 2015",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&citation_for_view=uOWAFSUAAAAJ:qjMakFHDy7sC,2015
11,Sezen Karakus,"Reliability of several glaucoma tests in patients with Boston type 1 keratoprosthesisEK Akpek, S Karakus, J Yohannan, S Jabbour, AE Sotimehin, G Li, ...Cornea 41 (3), 310-316, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&citation_for_view=uOWAFSUAAAAJ:-f6ydRqryjwC,2022
11,Russell Van Gelder,"Multimodal imaging in wagner syndromeAS Thomas, K Branham, RN Van Gelder, SP Daiger, LS Sullivan, ...Ophthalmic Surgery, Lasers and Imaging Retina 47 (6), 574-579, 2016",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:_5tno0g5mFcC,2016
11,Russell Van Gelder,"Molecular and clinical characterization of human adenovirus E4–associated conjunctivitisRN Van Gelder, L Akileswaran, K Nakamichi, D StromanAmerican journal of ophthalmology 233, 227-242, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:7H_MAutzIkAC,2022
11,Russell Van Gelder,"Frontiers of polymerase chain reaction diagnostics for uveitisRN Van GelderOcular Immunology and Inflammation 9 (2), 67-73, 2001",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:-f6ydRqryjwC,2001
11,Russell Van Gelder,"Elevated levels of Merkel cell polyoma virus in the anophthalmic conjunctivaN Siegal, M Gutowski, L Akileswaran, NJ Beauchamp III, LC Ding, ...Scientific Reports 11 (1), 15366, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:MhiOAD_qIWkC,2021
11,Russell Van Gelder,"A diagnostic dilemma: infectious versus noninfectious multifocal choroiditis with panuveitisS Ongchin, CD Keene, R Van Gelder, GA VemulakondaJournal of Ophthalmic Inflammation and Infection 3 (1), 26, 2013",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:evX43VCCuoAC,2013
11,Russell Van Gelder,"Acute retinal necrosis syndromeJS Pepose, RN Van GelderRetina, 1673-1681, 2006",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:jFemdcug13IC,2006
11,Anthony St.Leger,"Sensory nerve retraction and sympathetic nerve innervation contribute to immunopathology of murine recurrent herpes stromal keratitisH Yun, XT Yin, PM Stuart, AJS LegerInvestigative ophthalmology & visual science 63 (2), 4-4, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8yV7xm0AAAAJ&cstart=20&pagesize=80&citation_for_view=8yV7xm0AAAAJ:BqipwSGYUEgC,2022
10,Sezen Karakus,"Frequent dosing of topical cyclosporine A for severe ocular surface diseaseAI Gire, S Karakus, SM Ingrodi, EK AkpekJournal of Ocular Pharmacology and Therapeutics 32 (3), 150-154, 2016",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&citation_for_view=uOWAFSUAAAAJ:zYLM7Y9cAGgC,2016
10,Russell Van Gelder,"Keratitis-induced changes to the homeostatic microbiome at the human corneaA Tuzhikov, Q Dong, A Panchin, O Thanathanee, N Shalabi, D Nelson, ...Investigative Ophthalmology & Visual Science 54 (15), 2891-2891, 2013",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:BUYA1_V_uYcC,2013
10,Russell Van Gelder,"Circadian rhythms: eyes of the clockRN Van GelderCurrent biology 8 (22), R798-R801, 1998",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:fEOibwPWpKIC,1998
10,Russell Van Gelder,"Astigmatic changes after excimer laser refractive surgerySH Yang, RN Van Gelder, JS PeposeJournal of Cataract & Refractive Surgery 28 (3), 477-484, 2002",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:RHpTSmoSYBkC,2002
10,Anthony St.Leger,"A whole-mount immunohistochemistry protocol for detection of mouse corneal nervesH Yun, KL Lathrop, AJS LegerSTAR protocols 2 (3), 100734, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8yV7xm0AAAAJ&cstart=20&pagesize=80&citation_for_view=8yV7xm0AAAAJ:hMod-77fHWUC,2021
9,Sezen Karakus,"Cost and prescriber and patient characteristics of cenegermin use in the Medicare populationX Dai, A Jensen, C Dun, S Karakus, F Rajaii, F WoretaAmerican journal of ophthalmology 250, 12-19, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&citation_for_view=uOWAFSUAAAAJ:bEWYMUwI8FkC,2023
9,Seesandra V. Rajagopala,"Microbial community structure and composition is associated with host species and sex inSigmodoncotton ratsBA Strickland, MC Patel, MH Shilts, HH Boone, A Kamali, W Zhang, ...Animal microbiome 3 (1), 29, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OaIOeSYAAAAJ&cstart=20&pagesize=80&citation_for_view=OaIOeSYAAAAJ:e5wmG9Sq2KIC,2021
9,Russell Van Gelder,"Uveitis therapy with shark variable novel antigen receptor domains targeting tumor necrosis factor alpha or inducible T-cell costimulatory ligandKL Pepple, L Wilson, RN Van Gelder, M Kovaleva, OC Ubah, J Steven, ...Translational vision science & technology 8 (5), 11-11, 2019",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:4X0JR2_MtJMC,2019
9,Russell Van Gelder,"Review of UveitisRN Van Gelder, AG PrasadSLACK Incorporated, 2008",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:g5m5HwL7SMYC,2008
9,Russell Van Gelder,"Retinal neovascularization and endogenous fungal endophthalmitis in intravenous drug usersT Doan, GA Vemulakonda, D Choi, CD Keene, L Akileswaran, ...Ophthalmology 121 (9), 1847, 2014",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:olpn-zPbct0C,2014
9,Cintia de Paiva,"CD4+T cells drive corneal nerve damage but not epitheliopathy in an acute aqueous-deficient dry eye modelA Vereertbrugghen, M Pizzano, A Cernutto, F Sabbione, IA Keitelman, ...Proceedings of the National Academy of Sciences 121 (48), e2407648121, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=100&pagesize=100&citation_for_view=X2vF2DkAAAAJ:JTqpx9DYBaYC,2024
9,Cintia de Paiva,"Anti–Inflammatory Therapy Preserves Corneal Barrier Function in Experimental Murine Dry EyeCS De Paiva, RM Corrales, AL Villarreal, W Farley, DQ Li, ME Stern, ...Investigative Ophthalmology & Visual Science 46 (13), 2423-2423, 2005",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=100&pagesize=100&citation_for_view=X2vF2DkAAAAJ:qxL8FJ1GzNcC,2005
9,Cintia de Paiva,"Adverse Effects and Safety in Glaucoma Patients: Agreement on Clinical Trial Outcomes for Reports on Eye Drops (ASGARD)—A Delphi Consensus StatementAS Thein, A Hedengran, A Azuara-Blanco, R Arita, B Cvenkel, G Gazzard, ...American Journal of Ophthalmology 241, 190-197, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=100&pagesize=100&citation_for_view=X2vF2DkAAAAJ:7wO8s98CvbsC,2022
9,Anthony St.Leger,"Living with your biome: how the bacterial microbiome impacts ocular surface health and diseaseJ Lai, Y Rigas, NB Kantor, NK Cohen, A Tomlinson, AJ St Leger, A GalorExpert review of ophthalmology 19 (2), 89-103, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8yV7xm0AAAAJ&cstart=20&pagesize=80&citation_for_view=8yV7xm0AAAAJ:pqnbT2bcN3wC,2024
8,Steven Salzberg,"Identification of microbial agents in tissue specimens of ocular and periocular sarcoidosis using a metagenomics approachAS Shifera, C Pockrandt, N Rincon, Y Ge, J Lu, A Varabyou, AE Jedlicka, ...F1000Research 10, 820, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=sUVeH-4AAAAJ&cstart=300&pagesize=100&citation_for_view=sUVeH-4AAAAJ:zzCxg_vo7cAC,2021
8,Sezen Karakus,"Clinical outcomes of descemet membrane endothelial keratoplasty using the bonfadini-todd injector for graft insertionM Ighani, S Karakus, AO EghrariClinical Ophthalmology, 1869-1876, 2019",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&citation_for_view=uOWAFSUAAAAJ:kNdYIx-mwKoC,2019
8,Sezen Karakus,"Characterization of progressive cicatrizing conjunctivitis with negative immunofluorescence stainingJY You, CG Eberhart, S Karakus, EK AkpekAmerican journal of ophthalmology 209, 3-9, 2020",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&citation_for_view=uOWAFSUAAAAJ:KlAtU1dfN6UC,2020
8,Seesandra V. Rajagopala,"Evaluation of the upper airway microbiome and immune response with nasal epithelial lining fluid absorption and nasal washesMH Shilts, C Rosas-Salazar, CE Lynch, A Tovchigrechko, HH Boone, ...Scientific Reports 10 (1), 20618, 2020",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OaIOeSYAAAAJ&cstart=20&pagesize=80&citation_for_view=OaIOeSYAAAAJ:_Qo2XoVZTnwC,2020
8,Russell Van Gelder,"Systemic prime exacerbates the ocular immune response to heat-killed Mycobacterium tuberculosisKL Pepple, S John, L Wilson, V Wang, RN Van GelderExperimental eye research 223, 109198, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:1yWc8FF-_SYC,2022
8,Russell Van Gelder,"Macular edema in childhood uveitisJG GarwegKlinische Monatsblätter für Augenheilkunde 235 (04), 373-376, 2018",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:HGTzPopzzJcC,2018
8,Russell Van Gelder,"Machine learning prediction of adenovirus D8 conjunctivitis complications from viral whole-genome sequenceK Nakamichi, L Akileswaran, T Meirick, MD Lee, J Chodosh, J Rajaiya, ...Ophthalmology Science 2 (4), 100166, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:L1USKYWJimsC,2022
8,Russell Van Gelder,"An Intravitreal'Photoswitch'Molecule (KIO-301) for Reanimation in Retinitis Pigmentosa: a first-in-human trialE Daniels, C Barras, A Dwyer, B Strem, CC Wykoff, RN Van Gelder, ...Investigative Ophthalmology & Visual Science 64 (8), 5444-5444, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:q-HalDI95KYC,2023
8,Laura Ensign,"Reduced inspired oxygen decreases retinal superoxide radicals and promotes cone function and survival in a model of retinitis pigmentosaY Kanan, SF Hackett, HT Hsueh, M Khan, LM Ensign, PA CampochiaroFree Radical Biology and Medicine 198, 118-122, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=tM2Fw10AAAAJ&cstart=20&pagesize=80&citation_for_view=tM2Fw10AAAAJ:wbdj-CoPYUoC,2023
8,Cintia de Paiva,"Molecular mechanisms regulating wound repair: Evidence for paracrine signaling from corneal epithelial cells to fibroblasts and immune cells following transient epithelial cell …S Pal-Ghosh, BA Karpinski, HD Majumdar, T Ghosh, J Thomasian, ...Experimental eye research 227, 109353, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=100&pagesize=100&citation_for_view=X2vF2DkAAAAJ:DBa1UEJaJKAC,2023
8,Anthony St.Leger,"Unlike Th1/Th17 cells, Th2/Th9 cells selectively migrate to the limbus/conjunctiva and initiate an eosinophilic infiltration processC Tan, WS Wandu, A St Leger, J Kielczewski, EF Wawrousek, CC Chan, ...Experimental eye research 166, 116-119, 2018",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8yV7xm0AAAAJ&cstart=20&pagesize=80&citation_for_view=8yV7xm0AAAAJ:UeHWp8X0CEIC,2018
7,Sezen Karakus,"Prevalence of SARS-CoV-2 in conjunctival swab samples among patients presenting with conjunctivitis during the COVID-19 pandemicS Karakus, J Foster, X Dai, A Gonzales, X Zhu, C Eberhart, W HsuClinical Ophthalmology, 127-133, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:hFOr9nPyWt4C,2022
7,Russell Van Gelder,"Vision Science: Can Rhodopsin Cure Blindness?RN Van Gelder, K KaurCurrent Biology 25 (16), R713-R715, 2015",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=100&pagesize=100&citation_for_view=cBYEMm4AAAAJ:M7yex6snE4oC,2015
